NoteNumber,EmployeeNumber,LocationType,LocationCode,GrossPay,Deductions,NetPay,ActualGrossPay,,Servicetype,EmployeeType,ServiceStatus,CentreCode,TotalPaidDays,,,,,,,,
200001-EPC-20070201-00015,333610,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,333611,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,334630,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,334633,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,335281,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,335282,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,336722,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00015,336723,2,23,5166,0,5166,5166,,3,1,2,23,31,,,,,,,,
200001-EPC-20070201-00015,337007,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070201-00016,44521,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,44565,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,44566,2,24,817,76,741,817,,3,1,4,24,8.31,,,,,,,,
200001-EPC-20070201-00016,44588,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,44589,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,44590,2,24,1257,117,1140,1257,,3,1,4,24,12.74,,,,,,,,
200001-EPC-20070201-00016,57996,2,24,1792,166,1626,1792,,3,1,4,24,18.28,,,,,,,,
200001-EPC-20070201-00016,57997,2,24,1939,180,1759,1939,,3,1,4,24,19.75,,,,,,,,
200001-EPC-20070201-00016,57998,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,65147,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,72863,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,72864,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,72865,2,24,1204,112,1092,1204,,3,1,4,24,12.37,,,,,,,,
200001-EPC-20070201-00016,72866,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070201-00016,73264,2,24,1414,131,1283,1414,,3,1,4,24,14.4,,,,,,,,
200001-EPC-20070201-00016,73265,2,24,1498,139,1359,1498,,3,1,4,24,15.32,,,,,,,,
200001-EPC-20070201-00016,73674,2,24,1792,0,1792,1792,,3,1,2,24,18.28,,,,,,,,
200001-EPC-20070201-00016,74776,2,24,1939,0,1939,1939,,3,1,2,24,19.75,,,,,,,,
200001-EPC-20070201-00016,74777,2,24,2524,0,2524,2524,,3,1,2,24,25.66,,,,,,,,
200001-EPC-20070201-00016,76331,2,24,3227,0,3227,3227,,3,1,2,24,31,,,,,,,,
200001-EPC-20070201-00016,76452,2,24,1918,0,1918,1918,,3,1,2,24,19.38,,,,,,,,
200001-EPC-20070201-00016,332030,2,24,0,0,0,0,,3,1,2,24,0,,,,,,,,
200001-EPC-20070201-00016,332031,2,24,0,0,0,0,,3,1,2,24,0,,,,,,,,
200001-EPC-20070201-00016,334049,2,24,0,0,0,0,,3,1,2,24,0,,,,,,,,
200001-EPC-20070201-00017,58001,2,26,1414,131,1283,1414,,3,1,4,26,14.4,,,,,,,,
200001-EPC-20070201-00017,58003,2,26,1048,97,951,1048,,3,1,4,26,10.71,,,,,,,,
200001-EPC-20070201-00017,58004,2,26,1562,145,1417,1562,,3,1,4,26,15.88,,,,,,,,
200001-EPC-20070201-00017,58005,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070201-00017,63254,2,26,913,85,828,913,,3,1,4,26,9.42,,,,,,,,
200001-EPC-20070201-00017,63255,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070201-00017,64134,2,26,1121,104,1017,1121,,3,1,4,26,11.45,,,,,,,,
200001-EPC-20070201-00017,64179,2,26,1121,104,1017,1121,,3,1,4,26,11.45,,,,,,,,
200001-EPC-20070201-00017,64180,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070201-00017,64181,2,26,1352,125,1227,1352,,3,1,4,26,13.85,,,,,,,,
200001-EPC-20070201-00017,64443,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070201-00017,65164,2,26,965,90,875,965,,3,1,4,26,9.78,,,,,,,,
200001-EPC-20070201-00017,65165,2,26,1498,139,1359,1498,,3,1,4,26,15.32,,,,,,,,
200001-EPC-20070201-00017,67669,2,26,1352,125,1227,1352,,3,1,4,26,13.85,,,,,,,,
200001-EPC-20070201-00017,67670,2,26,1646,153,1493,1646,,3,1,4,26,16.8,,,,,,,,
200001-EPC-20070201-00017,67737,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070201-00017,70153,2,26,1414,0,1414,1414,,3,1,2,26,14.4,,,,,,,,
200001-EPC-20070201-00017,72887,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070201-00017,331171,2,26,0,0,0,0,,3,1,2,26,0,,,,,,,,
200001-EPC-20070201-00017,334808,2,26,0,0,0,0,,3,1,2,26,0,,,,,,,,
200001-EPC-20070201-00017,334811,2,26,0,0,0,0,,3,1,2,26,0,,,,,,,,
200001-EPC-20070201-00017,337008,2,26,1572,0,1572,1572,,3,1,2,26,16.06,,,,,,,,
200001-EPC-20070201-00017,337010,2,26,1426,0,1426,1426,,3,1,2,26,14.58,,,,,,,,
200001-EPC-20070201-00017,337119,2,26,1426,0,1426,1426,,3,1,2,26,14.58,,,,,,,,
200001-EPC-20070201-00017,337159,2,26,1572,0,1572,1572,,3,1,2,26,16.06,,,,,,,,
200001-EPC-20070201-00018,74401,2,33,1760,0,1760,1760,,3,1,2,33,17.72,,,,,,,,
200001-EPC-20070201-00018,74402,2,33,4732,0,4732,4732,,3,1,2,33,31,,,,,,,,
200001-EPC-20070201-00018,336951,2,33,0,0,0,0,,3,1,2,33,0,,,,,,,,
200001-EPC-20070201-00018,336952,2,33,0,0,0,0,,3,1,2,33,0,,,,,,,,
200001-EPC-20070201-00020,44457,2,35,1980,184,1796,1980,,3,1,4,35,19.94,,,,,,,,
200001-EPC-20070201-00020,44549,2,35,1980,184,1796,1980,,3,1,4,35,19.94,,,,,,,,
200001-EPC-20070201-00020,57896,2,35,1833,170,1663,1833,,3,1,4,35,18.46,,,,,,,,
200001-EPC-20070201-00020,57972,2,35,0,0,0,0,,3,1,4,35,0,,,,,,,,
200001-EPC-20070201-00020,63243,2,35,2054,191,1863,2054,,3,1,4,35,20.68,,,,,,,,
200001-EPC-20070201-00020,63244,2,35,1026,95,931,1026,,3,1,4,35,10.34,,,,,,,,
200001-EPC-20070201-00020,67711,2,35,1467,136,1331,1467,,3,1,4,35,14.77,,,,,,,,
200001-EPC-20070201-00020,67712,2,35,807,75,732,807,,3,1,4,35,8.12,,,,,,,,
200001-EPC-20070201-00020,72862,2,35,881,82,799,881,,3,1,4,35,8.86,,,,,,,,
200001-EPC-20070201-00020,73411,2,35,1508,140,1368,1508,,3,1,4,35,16.62,,,,,,,,
200001-EPC-20070201-00020,74403,2,35,6139,0,6139,6139,,3,1,2,35,31,,,,,,,,
200001-EPC-20070201-00020,76600,2,35,0,0,0,0,,3,1,2,35,0,,,,,,,,
200001-EPC-20070201-00021,74518,2,36,2586,0,2586,2586,,3,1,2,36,26.03,,,,,,,,
200001-EPC-20070201-00021,74519,2,36,0,0,0,0,,3,1,2,36,0,,,,,,,,
200001-EPC-20070201-00021,74520,2,36,3274,0,3274,3274,,3,1,2,36,31,,,,,,,,
200001-EPC-20070201-00021,74521,2,36,2119,0,2119,2119,,3,1,2,36,21.32,,,,,,,,
200001-EPC-20070201-00022,39485,2,37,1760,163,1597,1760,,3,1,4,37,17.72,,,,,,,,
200001-EPC-20070201-00022,41812,2,37,1247,116,1131,1247,,3,1,4,37,12.55,,,,,,,,
200001-EPC-20070201-00022,44505,2,37,1026,95,931,1026,,3,1,4,37,10.34,,,,,,,,
200001-EPC-20070201-00022,44527,2,37,1833,170,1663,1833,,3,1,4,37,18.46,,,,,,,,
200001-EPC-20070201-00022,44576,2,37,1331,124,1207,1331,,3,1,4,37,13.48,,,,,,,,
200001-EPC-20070201-00022,44577,2,37,1907,177,1730,1907,,3,1,4,37,19.2,,,,,,,,
200001-EPC-20070201-00022,57995,2,37,1550,144,1406,1550,,3,1,4,37,15.69,,,,,,,,
200001-EPC-20070201-00022,64177,2,37,1100,102,998,1100,,3,1,4,37,11.08,,,,,,,,
200001-EPC-20070201-00022,70152,2,37,3792,0,3792,3792,,3,1,2,37,31,,,,,,,,
200001-EPC-20070201-00022,70164,2,37,1467,136,1331,1467,,3,1,4,37,14.77,,,,,,,,
200001-EPC-20070201-00022,72348,2,37,1615,150,1465,1615,,3,1,4,37,16.25,,,,,,,,
200001-EPC-20070201-00022,72349,2,37,1687,157,1530,1687,,3,1,4,37,16.98,,,,,,,,
200001-EPC-20070201-00022,336825,2,37,0,0,0,0,,3,1,2,37,0,,,,,,,,
200001-EPC-20070201-00022,336974,2,37,0,0,0,0,,3,1,2,37,0,,,,,,,,
200001-EPC-20070201-00022,336975,2,37,2746,0,2746,2746,,3,1,2,37,28.98,,,,,,,,
200001-EPC-20070201-00022,337118,2,37,4987,0,4987,4987,,3,1,2,37,31,,,,,,,,
200001-EPC-20070201-00023,44561,2,34,1195,111,1084,1195,,3,1,4,34,12.18,,,,,,,,
200001-EPC-20070201-00023,63898,2,34,1121,104,1017,1121,,3,1,4,34,11.45,,,,,,,,
200001-EPC-20070201-00023,64182,2,34,0,0,0,0,,3,1,4,34,0,,,,,,,,
200001-EPC-20070201-00023,65148,2,34,1414,131,1283,1414,,3,1,4,34,14.4,,,,,,,,
200001-EPC-20070201-00023,65149,2,34,1340,124,1216,1340,,3,1,4,34,13.66,,,,,,,,
200001-EPC-20070201-00023,65150,2,34,0,0,0,0,,3,1,4,34,0,,,,,,,,
200001-EPC-20070201-00023,67719,2,34,1352,125,1227,1352,,3,1,4,34,13.85,,,,,,,,
200001-EPC-20070201-00023,67720,2,34,901,84,817,901,,3,1,4,34,9.23,,,,,,,,
200001-EPC-20070201-00023,71796,2,34,1414,131,1283,1414,,3,1,4,34,14.4,,,,,,,,
200001-EPC-20070201-00023,73676,2,34,1352,0,1352,1352,,3,1,2,34,13.85,,,,,,,,
200001-EPC-20070201-00023,74304,2,34,1173,0,1173,1173,,3,1,2,34,11.82,,,,,,,,
200001-EPC-20070201-00023,76487,2,34,294,0,294,294,,3,1,2,34,2.95,,,,,,,,
200001-EPC-20070201-00023,336019,2,34,1195,0,1195,1195,,3,1,2,34,12.18,,,,,,,,
200001-EPC-20070201-00023,336020,2,34,1195,0,1195,1195,,3,1,2,34,12.18,,,,,,,,
200001-EPC-20070201-00023,336021,2,34,1110,0,1110,1110,,3,1,2,34,11.26,,,,,,,,
200001-EPC-20070201-00023,336022,2,34,1414,0,1414,1414,,3,1,2,34,14.4,,,,,,,,
200001-EPC-20070201-00023,336023,2,34,1269,0,1269,1269,,3,1,2,34,12.92,,,,,,,,
200001-EPC-20070201-00023,336739,2,34,0,0,0,0,,3,1,2,34,0,,,,,,,,
200001-EPC-20070201-00023,336740,2,34,1133,0,1133,1133,,3,1,2,34,11.63,,,,,,,,
200001-EPC-20070201-00023,336741,2,34,0,0,0,0,,3,1,2,34,0,,,,,,,,
200001-EPC-20070201-00023,336742,2,34,1446,0,1446,1446,,3,1,2,34,14.95,,,,,,,,
200001-EPC-20070201-00023,336743,2,34,1048,0,1048,1048,,3,1,2,34,10.71,,,,,,,,
200001-EPC-20070202-00004,49,2,17,5320,453,4867,5205,,1,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,4217,2,17,3904,443,3461,3789,,1,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,10320,2,17,4299,383,3916,4184,,1,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,39512,2,17,0,0,0,0,,1,1,4,17,0,,,,,,,,
200001-EPC-20070202-00004,41822,2,17,2955,270,2685,2840,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,41826,2,17,3269,298,2971,3154,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,53254,2,17,3236,295,2941,3121,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,53255,2,17,3236,295,2941,3121,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,57909,2,17,3313,302,3011,3198,,1,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,60052,2,17,3445,294,3151,3330,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,60054,2,17,3219,294,2925,3104,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,63899,2,17,2991,268,2723,2876,,1,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,67746,2,17,2427,222,2205,2393,,4,1,4,17,30,,,,,,,,
200001-EPC-20070202-00004,67747,2,17,2508,229,2279,2393,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,67757,2,17,2587,236,2351,2472,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,67758,2,17,0,0,0,0,,4,1,4,17,0,,,,,,,,
200001-EPC-20070202-00004,72398,2,17,2508,229,2279,2393,,4,1,4,17,31,,,,,,,,
200001-EPC-20070202-00004,73630,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070202-00004,73631,2,17,2216,0,2216,2175,,4,1,2,17,30,,,,,,,,
200001-EPC-20070202-00004,73663,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070202-00004,73667,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070202-00004,74396,2,17,2216,0,2216,2175,,4,1,2,17,30,,,,,,,,
200001-EPC-20070202-00004,74774,2,17,2179,0,2179,2175,,4,1,2,17,29.5,,,,,,,,
200001-EPC-20070202-00004,337004,2,17,2216,0,2216,2175,,4,1,2,17,30,,,,,,,,
200001-EPC-20070202-00004,337133,2,17,2069,0,2069,2175,,4,1,2,17,28,,,,,,,,
200001-EPC-20070202-00004,337140,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070202-00004,337161,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070202-00015,38682,2,6,4977,424,4553,4862,,1,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,41832,2,6,3763,321,3442,3648,,1,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,41877,2,6,3206,283,2923,3091,,1,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,57881,2,6,2890,264,2626,2775,,4,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,61816,2,6,2941,378,2563,2826,,1,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,67073,2,6,2565,344,2221,2450,,1,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,67760,2,6,2508,229,2279,2393,,4,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,67761,2,6,2508,229,2279,2393,,4,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,67762,2,6,2508,229,2279,2393,,4,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,67763,2,6,2615,234,2381,2500,,1,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,72397,2,6,2508,229,2279,2393,,4,1,4,6,31,,,,,,,,
200001-EPC-20070202-00015,74395,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,74772,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,337003,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,337121,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,337122,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,337123,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,337124,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00015,337125,2,6,2290,0,2290,2175,,4,1,2,6,31,,,,,,,,
200001-EPC-20070202-00018,38692,2,24,0,0,0,0,,4,1,4,24,0,,,,,,,,
200001-EPC-20070202-00018,41831,2,24,0,0,0,0,,4,1,4,24,0,,,,,,,,
200001-EPC-20070202-00018,41872,2,24,3480,297,3183,3365,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,41874,2,24,3393,289,3104,3278,,1,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,41942,2,24,3110,265,2845,2995,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,41948,2,24,2882,263,2619,2767,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,41951,2,24,2907,265,2642,2792,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,41952,2,24,3208,293,2915,3093,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,41986,2,24,2941,378,2563,2826,,1,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,58234,2,24,3144,832,2312,3029,,1,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,60060,2,24,0,0,0,0,,4,1,4,24,0,,,,,,,,
200001-EPC-20070202-00018,63998,2,24,4157,354,3803,4042,,1,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,64151,2,24,2550,224,2326,2435,,1,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,67767,2,24,2508,229,2279,2393,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,67768,2,24,2508,229,2279,2393,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,67769,2,24,2508,229,2279,2393,,4,1,4,24,31,,,,,,,,
200001-EPC-20070202-00018,72402,2,24,0,0,0,0,,4,1,4,24,0,,,,,,,,
200001-EPC-20070202-00018,76362,2,24,2216,0,2216,2175,,4,1,2,24,30,,,,,,,,
200001-EPC-20070202-00018,337144,2,24,0,0,0,0,,4,1,2,24,0,,,,,,,,
200001-EPC-20070202-00018,2000138,2,24,0,0,0,0,,4,1,1,24,0,,,,,,,,
200001-EPC-20070202-00018,2000149,2,24,1515,0,1515,1565,,4,1,1,24,30,,,,,,,,
200001-EPC-20070202-00018,2000158,2,24,1565,0,1565,1565,,4,1,1,24,31,,,,,,,,
200001-EPC-20070202-00018,2000159,2,24,1565,0,1565,1565,,4,1,1,24,31,,,,,,,,
200001-EPC-20070202-00018,2000178,2,24,1615,0,1615,1615,,1,1,1,24,31,,,,,,,,
200001-EPC-20070202-00018,2000183,2,24,1464,0,1464,1565,,4,1,1,24,29,,,,,,,,
200001-EPC-20070202-00019,19,2,21,11680,650,11030,11565,,1,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,32952,2,21,2717,342,2375,2602,,1,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,38695,2,21,3260,288,2972,3145,,1,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,39492,2,21,2882,263,2619,2767,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,39497,2,21,2882,263,2619,2767,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,39500,2,21,2882,263,2619,2767,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,40950,2,21,2882,263,2619,2767,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,41932,2,21,2882,263,2619,2767,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,41984,2,21,0,0,0,0,,1,1,4,21,0,,,,,,,,
200001-EPC-20070202-00019,58013,2,21,3484,297,3187,3369,,1,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,60062,2,21,2667,244,2423,2552,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,60067,2,21,2882,263,2619,2767,,4,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,70149,2,21,2290,0,2290,2175,,4,1,2,21,31,,,,,,,,
200001-EPC-20070202-00019,72792,2,21,2882,263,2619,2767,,1,1,4,21,31,,,,,,,,
200001-EPC-20070202-00019,74309,2,21,2290,0,2290,2175,,4,1,2,21,31,,,,,,,,
200001-EPC-20070202-00019,337005,2,21,2290,0,2290,2175,,4,1,2,21,31,,,,,,,,
200001-EPC-20070202-00019,337016,2,21,2090,0,2090,1975,,1,1,2,21,31,,,,,,,,
200001-EPC-20070202-00019,337163,2,21,2290,0,2290,2175,,4,1,2,21,31,,,,,,,,
200001-EPC-20070202-00019,2000107,2,21,1407,0,1407,1615,,1,1,1,21,27,,,,,,,,
200001-EPC-20070202-00019,2000218,2,21,1515,0,1515,1565,,4,1,1,21,30,,,,,,,,
200001-EPC-20070202-00019,2000220,2,21,1565,0,1565,1565,,4,1,1,21,31,,,,,,,,
200001-EPC-20070202-00019,2000230,2,21,1085,0,1085,1565,,4,1,1,21,21.5,,,,,,,,
200001-EPC-20070202-00019,2000235,2,21,454,0,454,1565,,4,1,1,21,9,,,,,,,,
200001-EPC-20070202-00020,7189,2,37,4034,344,3690,3919,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,10150,2,37,4779,407,4372,4664,,1,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,10227,2,37,0,0,0,0,,1,1,4,37,0,,,,,,,,
200001-EPC-20070202-00020,39496,2,37,3594,328,3266,3479,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,41873,2,37,3200,292,2908,3137,,4,1,4,37,30.5,,,,,,,,
200001-EPC-20070202-00020,41923,2,37,3252,297,2955,3137,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,41924,2,37,3252,297,2955,3137,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,41925,2,37,3177,400,2777,3062,,1,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,41931,2,37,2907,265,2642,2792,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,60057,2,37,3105,283,2822,2990,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,60058,2,37,3219,294,2925,3104,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,64153,2,37,2565,344,2221,2450,,1,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,67764,2,37,2427,222,2205,2393,,4,1,4,37,30,,,,,,,,
200001-EPC-20070202-00020,67772,2,37,2508,229,2279,2393,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,72352,2,37,2508,229,2279,2393,,4,1,4,37,31,,,,,,,,
200001-EPC-20070202-00020,74306,2,37,2290,0,2290,2175,,4,1,2,37,31,,,,,,,,
200001-EPC-20070202-00020,76240,2,37,2143,0,2143,2175,,4,1,2,37,29,,,,,,,,
200001-EPC-20070202-00020,336018,2,37,2140,0,2140,2025,,1,1,2,37,31,,,,,,,,
200001-EPC-20070202-00020,336861,2,37,0,0,0,0,,1,1,2,37,0,,,,,,,,
200001-EPC-20070202-00020,336929,2,37,0,0,0,0,,1,1,2,37,0,,,,,,,,
200001-EPC-20070202-00020,337017,2,37,2106,0,2106,2025,,1,1,2,37,30.5,,,,,,,,
200001-EPC-20070202-00020,337135,2,37,2290,0,2290,2175,,4,1,2,37,31,,,,,,,,
200001-EPC-20070202-00020,337136,2,37,2290,0,2290,2175,,4,1,2,37,31,,,,,,,,
200001-EPC-20070202-00020,337143,2,37,2290,0,2290,2175,,4,1,2,37,31,,,,,,,,
200001-EPC-20070202-00023,10239,2,26,4023,343,3680,3908,,1,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,41906,2,26,4278,364,3914,4163,,1,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,41945,2,26,3252,297,2955,3137,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,60059,2,26,3075,262,2813,2960,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,60066,2,26,0,0,0,0,,4,1,4,26,0,,,,,,,,
200001-EPC-20070202-00023,60068,2,26,3083,263,2820,2968,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,67074,2,26,0,0,0,0,,4,1,4,26,0,,,,,,,,
200001-EPC-20070202-00023,67077,2,26,0,0,0,0,,4,1,4,26,0,,,,,,,,
200001-EPC-20070202-00023,67766,2,26,2508,229,2279,2393,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,67770,2,26,2508,229,2279,2393,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,67771,2,26,2508,229,2279,2393,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,69393,2,26,2565,344,2221,2450,,1,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,72401,2,26,2508,229,2279,2393,,4,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,72793,2,26,2678,339,2339,2563,,1,1,4,26,31,,,,,,,,
200001-EPC-20070202-00023,73632,2,26,1920,0,1920,2175,,4,1,2,26,26,,,,,,,,
200001-EPC-20070202-00023,73664,2,26,2216,0,2216,2175,,4,1,2,26,30,,,,,,,,
200001-EPC-20070202-00023,74308,2,26,2290,0,2290,2175,,4,1,2,26,31,,,,,,,,
200001-EPC-20070202-00023,74400,2,26,2216,0,2216,2175,,4,1,2,26,30,,,,,,,,
200001-EPC-20070202-00023,76364,2,26,2069,0,2069,2175,,4,1,2,26,28,,,,,,,,
200001-EPC-20070202-00023,331167,2,26,0,0,0,0,,4,1,2,26,0,,,,,,,,
200001-EPC-20070202-00023,337006,2,26,2290,0,2290,2175,,4,1,2,26,31,,,,,,,,
200001-EPC-20070202-00023,337013,2,26,2290,0,2290,2175,,4,1,2,26,31,,,,,,,,
200001-EPC-20070202-00023,337137,2,26,0,0,0,0,,4,1,2,26,0,,,,,,,,
200001-EPC-20070202-00023,337243,2,26,2140,0,2140,2025,,1,1,2,26,31,,,,,,,,
200001-EPC-20070202-00023,2000091,2,26,0,0,0,0,,4,1,1,26,0,,,,,,,,
200001-EPC-20070202-00023,2000146,2,26,1563,0,1563,1615,,1,1,1,26,30,,,,,,,,
200001-EPC-20070202-00024,1715,2,36,5245,408,4837,5130,,1,1,4,36,31,,,,,,,,
200001-EPC-20070202-00024,336016,2,36,1667,0,1667,2133,,1,1,2,36,23,,,,,,,,
200001-EPC-20070202-00024,337015,2,36,0,0,0,0,,1,1,2,36,0,,,,,,,,
200001-EPC-20070202-00024,2000165,2,36,0,0,0,0,,4,1,1,36,0,,,,,,,,
200001-EPC-20070202-00024,2000166,2,36,1565,0,1565,1565,,4,1,1,36,31,,,,,,,,
200001-EPC-20070202-00024,2000167,2,36,1363,0,1363,1565,,4,1,1,36,27,,,,,,,,
200001-EPC-20070202-00024,2000168,2,36,1515,0,1515,1565,,4,1,1,36,30,,,,,,,,
200001-EPC-20070202-00024,2000170,2,36,1615,0,1615,1615,,1,1,1,36,31,,,,,,,,
200001-EPC-20070202-00024,2000192,2,36,1414,0,1414,1565,,4,1,1,36,28,,,,,,,,
200001-EPC-20070202-00024,2000193,2,36,1464,0,1464,1565,,4,1,1,36,29,,,,,,,,
200001-EPC-20070202-00024,2000195,2,36,1515,0,1515,1565,,4,1,1,36,30,,,,,,,,
200001-EPC-20070202-00024,2000196,2,36,2855,0,2855,2855,,1,1,1,36,31,,,,,,,,
200001-EPC-20070202-00024,2000213,2,36,1565,0,1565,1565,,1,1,1,36,31,,,,,,,,
